@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

CleanData,7,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,27,14,0,65.853659,34.146341,0,0.557781,0.122375,0.32903,46.89903,91.271782,96.488096,97.56838,-1.080284,2.353368,2.379717,-0.026348,54.349339,1.325594,2283.212848,0.545455,6,0.166667,5,0.833333,25,0.454545,5,0.545455,0.545455,0.545455,0.378788,0.689394,0.419472,0.658537,0.087108,0.912892,0.341463,0.689895,0.658537,0.651023,0.581874,0.785714,0.558024,0.626927,0.658537,0,0.001,0,0,0,0,14556,32267,4897,65.853659,16.666667,?
CleanData,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,22,19,0,53.658537,46.341463,0,0.387097,0.160905,0.383132,61.665045,106.279539,96.488096,131.475178,-34.987083,2.353368,3.206712,-0.853343,36.826255,0.898201,1547.06902,0.636364,7,0.166667,5,0.833333,25,0.363636,4,0.583333,0.636364,0.608696,0.457388,0.734848,0.468773,0.536585,0.129065,0.870935,0.463415,0.498207,0.536585,0.507211,0.404542,0.70376,0.417387,0.351449,0.536585,0.001,0,0,0,0,0,14556,32267,4897,53.658537,16.666667,?
CleanData,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,26,15,0,63.414634,36.585366,0,0.533738,0.130081,0.340539,49.852233,94.464272,96.488096,104.34974,-7.861644,2.353368,2.545116,-0.191747,52.601957,1.282975,2209.805392,0.636364,7,0.2,6,0.8,24,0.363636,4,0.538462,0.636364,0.583333,0.415485,0.718182,0.440218,0.634146,0.082095,0.917905,0.365854,0.6404,0.634146,0.62646,0.548232,0.776025,0.531453,0.56431,0.634146,0,0,0,0,0,0,14556,32267,4897,63.414634,16.666667,?
CleanData,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,26,14,0,65,35,0,0.543974,0.125072,0.333103,47.893207,92.315574,94.095276,97.504249,-3.408973,2.352382,2.437606,-0.085224,51.426049,1.285651,2160.329467,0.636364,7,0.103448,3,0.896552,26,0.363636,4,0.7,0.636364,0.666667,0.549532,0.766458,0.545455,0.65,0.098721,0.901279,0.35,?,0.65,?,?,0.77564,0.506667,?,0.65,0,0,0,0,0,0,14556,32352,4812,65,16.666667,?
CleanData,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,24,16,0,60,40,0,0.482619,0.14087,0.356027,53.844772,98.468654,95.166933,111.066969,-15.900036,2.379173,2.776674,-0.397501,45.273999,1.13185,1904.160356,0.454545,5,0.068966,2,0.931034,27,0.545455,6,0.714286,0.454545,0.555556,0.45311,0.69279,0.474675,0.6,0.10716,0.89284,0.4,?,0.6,?,?,0.74642,0.467092,?,0.6,0,0,0,0,0,0,14556,32352,4812,60,16.666667,?
CleanData,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,29,11,0,72.5,27.5,0,0.646018,0.101377,0.295402,38.563489,81.262718,96.627818,77.16017,19.467648,2.415695,1.929004,0.486691,59.965269,1.499132,2526.282473,0.6,6,0,0,1,30,0.4,4,1,0.6,0.75,0.727607,0.8,0.7,0.725,0.074538,0.925462,0.275,0.775376,0.725,0.703345,0.673526,0.825231,0.596626,0.616172,0.725,0,0,0,0,0,0,14556,32352,4812,72.5,16.666667,?
CleanData,7,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,27,13,0,67.5,32.5,0,0.587302,0.117174,0.321028,44.5307,88.219225,96.980416,90.72289,6.257526,2.42451,2.268072,0.156438,57.316971,1.432924,2415.729141,0.8,8,0.2,6,0.8,24,0.2,2,0.571429,0.8,0.666667,0.544705,0.8,0.507143,0.675,0.081443,0.918557,0.325,0.685227,0.675,0.655978,0.596082,0.796779,0.543076,0.62487,0.675,0,0.001,0,0,0,0,14556,32352,4812,67.5,16.666667,?
CleanData,7,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,26,14,0,65,35,0,0.55414,0.125072,0.333103,47.814856,92.145348,94.770263,97.504249,-2.733986,2.369257,2.437606,-0.06835,52.967968,1.324199,2226.862202,0.727273,8,0.206897,6,0.793103,23,0.272727,3,0.571429,0.727273,0.64,0.487149,0.760188,0.490584,0.65,0.084986,0.915014,0.35,0.690179,0.65,0.660707,0.581651,0.782507,0.532054,0.604225,0.65,0,0.001,0,0,0,0,14556,32352,4812,65,16.666667,?
CleanData,7,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,29,11,0,72.5,27.5,0,0.639048,0.101377,0.295402,38.756074,81.716063,94.770263,77.16017,17.610093,2.369257,1.929004,0.440252,57.357998,1.43395,2411.42643,0.818182,9,0.103448,3,0.896552,26,0.181818,2,0.75,0.818182,0.782609,0.696418,0.857367,0.663636,0.725,0.080176,0.919824,0.275,?,0.725,?,?,0.822412,0.576875,?,0.725,0,0.001,0,0,0,0,14556,32352,4812,72.5,16.666667,?
CleanData,8,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,27,14,0,65.853659,34.146341,0,0.564161,0.122375,0.32903,46.705787,90.848348,97.459218,97.56838,-0.109162,2.377054,2.379717,-0.002662,55.229165,1.347053,2322.734835,0.545455,6,0.166667,5,0.833333,25,0.454545,5,0.545455,0.545455,0.545455,0.378788,0.689394,0.419472,0.658537,0.085309,0.914691,0.341463,0.653096,0.658537,0.648307,0.570665,0.786614,0.537439,0.619596,0.658537,0.001,0,0,0,0,0,14556,32267,4897,65.853659,16.666667,?
CleanData,8,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,26,15,0,63.414634,36.585366,0,0.552402,0.130081,0.340539,49.360421,93.419507,99.669371,104.34974,-4.680369,2.43096,2.545116,-0.114155,58.470436,1.426108,2465.220589,0.7,7,0.129032,4,0.870968,27,0.3,3,0.636364,0.7,0.666667,0.553395,0.785484,0.518625,0.634146,0.07199,0.92801,0.365854,0.726053,0.634146,0.637282,0.581603,0.781078,0.520195,0.638095,0.634146,0,0.001,0,0,0,0,14556,32267,4897,63.414634,16.666667,?
CleanData,8,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,22,19,0,53.658537,46.341463,0,0.410295,0.160905,0.383132,61.056695,105.104099,99.669371,131.475178,-31.805807,2.43096,3.206712,-0.775751,40.629959,0.990975,1713.033459,0.5,5,0.258065,8,0.741935,23,0.5,5,0.384615,0.5,0.434783,0.22327,0.620968,0.314259,0.536585,0.111194,0.888806,0.463415,?,0.536585,?,?,0.712696,0.429117,?,0.536585,0.001,0,0,0,0,0,14556,32267,4897,53.658537,16.666667,?
CleanData,8,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,23,18,0,56.097561,43.902439,0,0.455752,0.153199,0.37294,58.313011,102.662437,98.883473,124.693819,-25.810346,2.411792,3.041313,-0.629521,46.231084,1.127587,1947.459105,0.363636,4,0.1,3,0.9,27,0.636364,7,0.571429,0.363636,0.444444,0.310437,0.631818,0.378524,0.560976,0.091303,0.908697,0.439024,0.62313,0.560976,0.570132,0.485384,0.734836,0.458894,0.529906,0.560976,0,0,0,0,0,0,14556,32267,4897,56.097561,16.666667,?
CleanData,8,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,31,9,0,77.5,22.5,0,0.706601,0.08558,0.267329,32.909572,74.441771,93.124154,63.597451,29.526703,2.328104,1.589936,0.738168,64.497251,1.612431,2706.455181,0.818182,9,0.103448,3,0.896552,26,0.181818,2,0.75,0.818182,0.782609,0.696418,0.857367,0.663636,0.775,0.055383,0.944617,0.225,0.766369,0.775,0.763736,0.718358,0.859809,0.654702,0.709447,0.775,0,0,0,0,0,0,14556,32352,4812,77.5,16.666667,?
CleanData,8,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,28,12,0,70,30,0,0.612278,0.109275,0.308481,42.021705,85.901092,93.124154,83.94153,9.182624,2.328104,2.098538,0.229566,58.085533,1.452138,2437.404513,0.545455,6,0.068966,2,0.931034,27,0.454545,5,0.75,0.545455,0.631579,0.531898,0.738245,0.534091,0.7,0.079373,0.920627,0.3,0.72875,0.7,0.685589,0.628083,0.810314,0.567292,0.655528,0.7,0,0,0.01,0,10,0,14556,32352,4812,70,16.666667,?
CleanData,8,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,27,13,0,67.5,32.5,0,0.579628,0.117174,0.321028,45.027884,89.325065,93.446542,90.72289,2.723653,2.336164,2.268072,0.068091,53.612736,1.340318,2250.547609,0.545455,6,0.068966,2,0.931034,27,0.454545,5,0.75,0.545455,0.631579,0.531898,0.738245,0.534091,0.675,0.07621,0.92379,0.325,?,0.675,?,?,0.799395,0.569851,?,0.675,0,0,0,0,0,0,14556,32352,4812,67.5,16.666667,?
CleanData,8,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,33,7,0,82.5,17.5,0,0.77492,0.069783,0.235941,26.816235,65.64965,93.446542,50.034731,43.411811,2.336164,1.250868,1.085295,71.332571,1.783314,2994.388264,0.909091,10,0.034483,1,0.965517,28,0.090909,1,0.909091,0.909091,0.909091,0.874608,0.937304,0.851446,0.825,0.041744,0.958256,0.175,0.841667,0.825,0.82684,0.786824,0.891628,0.733923,0.775405,0.825,0,0.001,0,0,0,0,14556,32352,4812,82.5,16.666667,?
CleanData,8,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,35,5,0,87.5,12.5,0,0.838579,0.053986,0.199677,20.63851,55.23599,94.770263,36.472012,58.298251,2.369257,0.9118,1.457456,78.438935,1.960973,3297.704402,0.818182,9,0.034483,1,0.965517,28,0.181818,2,0.9,0.818182,0.857143,0.808135,0.89185,0.786364,0.875,0.046037,0.953963,0.125,0.8875,0.875,0.871131,0.840543,0.914481,0.795417,0.888228,0.875,0,0.001,0,0,0,0,14556,32352,4812,87.5,16.666667,?
CleanData,8,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,26,14,0,65,35,0,0.544345,0.125072,0.333103,47.814856,92.145348,94.770263,97.504249,-2.733986,2.369257,2.437606,-0.06835,50.864571,1.271614,2138.431881,0.636364,7,0.068966,2,0.931034,27,0.363636,4,0.777778,0.636364,0.7,0.60671,0.783699,0.594949,0.65,0.097677,0.902323,0.35,?,0.65,?,?,0.776161,0.505376,?,0.65,0,0.001,0,0,0,0,14556,32352,4812,65,16.666667,?
CleanData,9,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,22,19,0,53.658537,46.341463,0,0.413404,0.160905,0.383132,61.41096,105.786479,97.459218,131.475178,-34.01596,2.377054,3.206712,-0.829658,40.989892,0.999753,1723.883588,0.454545,5,0.133333,4,0.866667,26,0.545455,6,0.555556,0.454545,0.5,0.343837,0.660606,0.398867,0.536585,0.10503,0.89497,0.463415,?,0.536585,?,?,0.715778,0.446879,?,0.536585,0,0,0,0,0,0,14556,32267,4897,53.658537,16.666667,?
CleanData,9,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,29,12,0,70.731707,29.268293,0,0.617418,0.106964,0.304711,40.779139,84.031039,98.208486,84.00566,14.202826,2.395329,2.048919,0.34641,58.797971,1.434097,2474.866629,0.818182,9,0.1,3,0.9,27,0.181818,2,0.75,0.818182,0.782609,0.699362,0.859091,0.662417,0.707317,0.087577,0.912423,0.292683,0.670732,0.707317,0.679476,0.617515,0.80987,0.567222,0.594659,0.707317,0,0,0,0,0,0,14556,32267,4897,70.731707,16.666667,?
CleanData,9,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,28,13,0,68.292683,31.707317,0,0.597128,0.114669,0.317104,43.716962,87.44858,98.208486,90.78702,7.421466,2.395329,2.214318,0.181011,58.41224,1.424689,2458.630798,0.545455,6,0.133333,4,0.866667,26,0.454545,5,0.6,0.545455,0.571429,0.425208,0.706061,0.449224,0.682927,0.077867,0.922133,0.317073,0.699979,0.682927,0.670639,0.607244,0.80253,0.578491,0.656032,0.682927,0,0,0,0,0,0,14556,32267,4897,68.292683,16.666667,?
CleanData,9,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,24,17,0,58.536585,41.463415,0,0.462191,0.145493,0.362462,55.37987,99.777931,98.883473,117.912459,-19.028986,2.411792,2.875914,-0.464122,42.843863,1.044972,1804.774305,1,11,0.166667,5,0.833333,25,0,0,0.6875,1,0.814815,0.756913,0.916667,0.6875,0.585366,0.101809,0.898191,0.414634,0.4726,0.585366,0.51888,0.446908,0.741778,0.45213,0.37284,0.585366,0,0.001,0,0,0,0,14556,32267,4897,58.536585,16.666667,?
CleanData,9,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,33,7,0,82.5,17.5,0,0.771615,0.069783,0.235941,26.677698,65.267512,94.770263,50.034731,44.735532,2.369257,1.250868,1.118388,71.847852,1.796196,3020.604203,0.818182,9,0.068966,2,0.931034,27,0.181818,2,0.818182,0.818182,0.818182,0.749216,0.874608,0.719421,0.825,0.065394,0.934606,0.175,0.85,0.825,0.815476,0.779572,0.879803,0.718466,0.801443,0.825,0.001,0,0,0,0,0,14556,32352,4812,82.5,16.666667,?
CleanData,9,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,25,15,0,62.5,37.5,0,0.524187,0.132971,0.344755,50.83445,95.368663,94.770263,104.285609,-9.515346,2.369257,2.60714,-0.237884,52.862727,1.321568,2222.437693,0.363636,4,0.172414,5,0.827586,24,0.636364,7,0.444444,0.363636,0.4,0.204471,0.595611,0.336616,0.625,0.098347,0.901653,0.375,0.608568,0.625,0.613394,0.516553,0.763326,0.509012,0.642626,0.625,0,0,0,0,0,0,14556,32352,4812,62.5,16.666667,?
CleanData,9,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,22,18,0,55,45,0,0.429929,0.156667,0.377561,59.95518,104.565278,94.585039,124.629688,-30.044649,2.364626,3.115742,-0.751116,42.161542,1.054039,1772.155861,0.4,4,0.2,6,0.8,24,0.6,6,0.4,0.4,0.4,0.2,0.6,0.31,0.55,0.103161,0.896839,0.45,0.577381,0.55,0.556474,0.452708,0.723419,0.43881,0.48312,0.55,0,0.001,0,0,0,0,14556,32352,4812,55,16.666667,?
CleanData,9,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,28,12,0,70,30,0,0.611964,0.109275,0.308481,41.818877,85.433782,94.585039,83.94153,10.643509,2.364626,2.098538,0.266088,57.363284,1.434082,2411.123379,0.6,6,0.166667,5,0.833333,25,0.4,4,0.545455,0.6,0.571429,0.42023,0.716667,0.427273,0.7,0.074385,0.925615,0.3,?,0.7,?,?,0.812807,0.569288,?,0.7,0.001,0,0,0,0,0,14556,32352,4812,70,16.666667,?
CleanData,9,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,30,10,0,75,25,0,0.672131,0.093478,0.281715,35.92206,78.386363,93.446542,70.378811,23.067732,2.336164,1.75947,0.576693,61.70578,1.542645,2590.276249,0.818182,9,0.034483,1,0.965517,28,0.181818,2,0.9,0.818182,0.857143,0.808135,0.89185,0.786364,0.75,0.067334,0.932666,0.25,0.761563,0.75,0.740903,0.693681,0.841333,0.638646,0.687521,0.75,0,0.001,0,0,0,0,14556,32352,4812,75,16.666667,?
CleanData,9,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,27,13,0,67.5,32.5,0,0.568465,0.117174,0.321028,45.027884,89.325065,93.446542,90.72289,2.723653,2.336164,2.268072,0.068091,53.680486,1.342012,2253.391618,0.636364,7,0.172414,5,0.827586,24,0.363636,4,0.583333,0.636364,0.608696,0.452061,0.731975,0.471212,0.675,0.105211,0.894789,0.325,0.708946,0.675,0.641915,0.584153,0.784894,0.524363,0.585179,0.675,0,0,0,0,0,0,14556,32352,4812,67.5,16.666667,?
CleanData,10,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,25,16,0,60.97561,39.02439,0,0.502276,0.137787,0.351671,52.587856,97.099769,97.459218,111.131099,-13.671881,2.377054,2.710515,-0.333461,50.01703,1.219928,2103.531694,0.545455,6,0.2,6,0.8,24,0.454545,5,0.5,0.545455,0.521739,0.336402,0.672727,0.394678,0.609756,0.101572,0.898428,0.390244,0.646922,0.609756,0.602518,0.516858,0.754092,0.476233,0.547213,0.609756,0,0.001,0,0,0,0,14556,32267,4897,60.97561,16.666667,?
CleanData,10,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,28,13,0,68.292683,31.707317,0,0.580645,0.114669,0.317104,43.764752,87.555416,97.459218,90.78702,6.672198,2.377054,2.214318,0.162737,53.344151,1.301077,2243.45811,0.909091,10,0.2,6,0.8,24,0.090909,1,0.625,0.909091,0.740741,0.644064,0.854545,0.592572,0.682927,0.098369,0.901631,0.317073,?,0.682927,?,?,0.792279,0.518035,?,0.682927,0.001,0,0,0,0,0,14556,32267,4897,68.292683,16.666667,?
CleanData,10,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,26,15,0,63.414634,36.585366,0,0.534444,0.130081,0.340539,49.646821,94.026027,97.459218,104.34974,-6.890522,2.377054,2.545116,-0.168062,52.589135,1.282662,2211.704936,0.636364,7,0.133333,4,0.866667,26,0.363636,4,0.636364,0.636364,0.636364,0.50303,0.751515,0.50252,0.634146,0.091394,0.908606,0.365854,0.640588,0.634146,0.632024,0.545442,0.771376,0.486409,0.575541,0.634146,0,0,0,0,0,0,14556,32267,4897,63.414634,16.666667,?
CleanData,10,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,363,41,25,16,0,60.97561,39.02439,0,0.502654,0.137787,0.351671,52.711968,97.358129,97.559752,111.131099,-13.571347,2.379506,2.710515,-0.331008,50.033896,1.220339,2104.435925,0.454545,5,0.1,3,0.9,27,0.545455,6,0.625,0.454545,0.526316,0.396394,0.677273,0.430432,0.609756,0.091091,0.908909,0.390244,0.65874,0.609756,0.599032,0.530311,0.759332,0.483755,0.545883,0.609756,0,0,0,0,0,0,14556,32267,4897,60.97561,16.666667,?
CleanData,10,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 70.0\" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-4523450618538717400,20181008.114,364,40,29,11,0,72.5,27.5,0,0.646302,0.101377,0.295402,38.913551,82.090697,94.195811,77.16017,17.03564,2.354895,1.929004,0.425891,61.555215,1.53888,2586.078768,0.727273,8,0.068966,2,0.931034,27,0.272727,3,0.8,0.727273,0.761905,0.678834,0.829154,0.656818,0.725,0.074393,0.925607,0.275,0.75125,0.725,0.72619,0.657475,0.825303,0.596266,0.691697,0.725,0,0,0,0,0,0,14556,32352,4812,72.5,16.666667,?
